"day" "doy" "date" "year" "cpue" "ccpue" "p.ccpue"
8 159 "6/8" 2009 4.37456446 28.40592335 0.040250997
9 160 "6/9" 2009 4.5 32.90592335 0.046627466
10 161 "6/10" 2009 7.180941577 40.08686492 0.05680281
11 162 "6/11" 2009 12.17119017 52.25805509 0.074049303
12 163 "6/12" 2009 10.13937282 62.39742791 0.088416724
13 164 "6/13" 2009 8.405315615 70.80274353 0.100326998
14 165 "6/14" 2009 10.42769482 81.23043835 0.115102969
15 166 "6/15" 2009 32.72753231 113.9579707 0.161477656
16 167 "6/16" 2009 56.88509187 170.8430625 0.242083438
17 168 "6/17" 2009 17.92682927 188.7698918 0.267485631
18 169 "6/18" 2009 19.7601626 208.5300544 0.295485645
19 170 "6/19" 2009 23.61628889 232.1463433 0.328949762
20 171 "6/20" 2009 23.32781588 255.4741592 0.362005116
21 172 "6/21" 2009 30.16234967 285.6365088 0.404744957
22 173 "6/22" 2009 34.52209806 320.1586069 0.453662531
23 174 "6/23" 2009 50.4121001 370.570707 0.525096128
24 175 "6/24" 2009 55.63785843 426.2085654 0.603934589
25 176 "6/25" 2009 36.61797782 462.8265432 0.65582201
26 177 "6/26" 2009 59.43833811 522.2648814 0.740045724
27 178 "6/27" 2009 32.95429689 555.2191782 0.786741735
28 179 "6/28" 2009 20.17830798 575.3974862 0.815334257
29 180 "6/29" 2009 31.04904599 606.4465322 0.859330541
30 181 "6/30" 2009 8.318181818 614.764714 0.871117347
31 182 "7/1" 2009 11.52499719 626.2897112 0.887448188
32 183 "7/2" 2009 8.37378969 634.6635009 0.89931379
33 184 "7/3" 2009 8.013279863 642.6767808 0.910668552
34 185 "7/4" 2009 7.35512478 650.0319056 0.921090713
35 186 "7/5" 2009 9.271791447 659.303697 0.934228778
36 187 "7/6" 2009 2.863636364 662.1673334 0.938286531
37 188 "7/7" 2009 5.717532468 667.8848658 0.946388235
38 189 "7/8" 2009 8.571428571 676.4562944 0.95853389
39 190 "7/9" 2009 0 676.4562944 0.95853389
40 191 "7/10" 2009 0 676.4562944 0.95853389
41 192 "7/11" 2009 0 676.4562944 0.95853389
42 193 "7/12" 2009 11.06141611 687.5177105 0.97420784
43 194 "7/13" 2009 3.137060861 690.6547714 0.978653033
44 195 "7/14" 2009 0 690.6547714 0.978653033
45 196 "7/15" 2009 0 690.6547714 0.978653033
46 197 "7/16" 2009 0 690.6547714 0.978653033
47 198 "7/17" 2009 0 690.6547714 0.978653033
48 199 "7/18" 2009 6.79303675 697.4478081 0.988278719
49 200 "7/19" 2009 2.063185042 699.5109932 0.991202238
50 201 "7/20" 2009 0.909090909 700.4200841 0.992490414
51 202 "7/21" 2009 1.818181818 702.2382659 0.995066765
52 203 "7/22" 2009 0 702.2382659 0.995066765
53 204 "7/23" 2009 0 702.2382659 0.995066765
54 205 "7/24" 2009 0 702.2382659 0.995066765
55 206 "7/25" 2009 0 702.2382659 0.995066765
56 207 "7/26" 2009 0 702.2382659 0.995066765
57 208 "7/27" 2009 0 702.2382659 0.995066765
58 209 "7/28" 2009 0 702.2382659 0.995066765
59 210 "7/29" 2009 0 702.2382659 0.995066765
60 211 "7/30" 2009 0 702.2382659 0.995066765
61 212 "7/31" 2009 3.481481481 705.7197474 1
62 213 "8/1" 2009 0 705.7197474 1
63 214 "8/2" 2009 0 705.7197474 1
64 215 "8/3" 2009 0 705.7197474 1
65 216 "8/4" 2009 0 705.7197474 1
66 217 "8/5" 2009 0 705.7197474 1
67 218 "8/6" 2009 0 705.7197474 1
68 219 "8/7" 2009 0 705.7197474 1
69 220 "8/8" 2009 0 705.7197474 1
70 221 "8/9" 2009 0 705.7197474 1
71 222 "8/10" 2009 0 705.7197474 1
72 223 "8/11" 2009 0 705.7197474 1
73 224 "8/12" 2009 0 705.7197474 1
74 225 "8/13" 2009 0 705.7197474 1
75 226 "8/14" 2009 0 705.7197474 1
76 227 "8/15" 2009 0 705.7197474 1
77 228 "8/16" 2009 0 705.7197474 1
78 229 "8/17" 2009 0 705.7197474 1
79 230 "8/18" 2009 0 705.7197474 1
80 231 "8/19" 2009 0 705.7197474 1
81 232 "8/20" 2009 0 705.7197474 1
82 233 "8/21" 2009 0 705.7197474 1
83 234 "8/22" 2009 0 705.7197474 1
84 235 "8/23" 2009 0 705.7197474 1
85 236 "8/24" 2009 0 705.7197474 1
1 152 "6/1" 2010 0 0 0
2 153 "6/2" 2010 2.823920266 2.823920266 0.006124895
3 154 "6/3" 2010 1.395348837 4.219269103 0.009151314
4 155 "6/4" 2010 2.857142857 7.07641196 0.015348267
5 156 "6/5" 2010 0 7.07641196 0.015348267
6 157 "6/6" 2010 1.395348837 8.471760797 0.018374686
7 158 "6/7" 2010 1.463414634 9.935175431 0.021548735
8 159 "6/8" 2010 0 9.935175431 0.021548735
9 160 "6/9" 2010 1.395348837 11.33052427 0.024575154
10 161 "6/10" 2010 1.428571429 12.7590957 0.027673631
11 162 "6/11" 2010 4.252491694 17.01158739 0.036897002
12 163 "6/12" 2010 5.74912892 22.76071631 0.049366481
13 164 "6/13" 2010 11.16884099 33.9295573 0.073590955
14 165 "6/14" 2010 8.341890667 42.27144797 0.091683961
15 166 "6/15" 2010 30.61213377 72.88358174 0.158079645
16 167 "6/16" 2010 39.43231862 112.3159004 0.243605723
17 168 "6/17" 2010 17.55367204 129.8695724 0.281678471
18 169 "6/18" 2010 38.18036493 168.0499373 0.364489145
19 170 "6/19" 2010 25.33268937 193.3826267 0.419434065
20 171 "6/20" 2010 16.63971843 210.0223451 0.455524508
21 172 "6/21" 2010 34.29186556 244.3142107 0.529901286
22 173 "6/22" 2010 22.95426282 267.2684735 0.579687556
23 174 "6/23" 2010 18.17254174 285.4410152 0.619102591
24 175 "6/24" 2010 11.33516512 296.7761804 0.643687811
25 176 "6/25" 2010 4.988140051 301.7643204 0.654506755
26 177 "6/26" 2010 12.47228381 314.2366042 0.68155831
27 178 "6/27" 2010 13.02868676 327.265291 0.709816666
28 179 "6/28" 2010 7.754731161 335.0200222 0.726636162
29 180 "6/29" 2010 13.48773928 348.5077614 0.755890172
30 181 "6/30" 2010 6.860664443 355.3684259 0.770770498
31 182 "7/1" 2010 6.658219829 362.0266457 0.785211734
32 183 "7/2" 2010 8.339920949 370.3665667 0.803300468
33 184 "7/3" 2010 10.9301507 381.2967174 0.827007239
34 185 "7/4" 2010 11.24743558 392.5441529 0.851402179
35 186 "7/5" 2010 11.56472047 404.1088734 0.876485289
36 187 "7/6" 2010 4.717096927 408.8259703 0.886716359
37 188 "7/7" 2010 8.105400697 416.931371 0.904296434
38 189 "7/8" 2010 5.166666667 422.0980377 0.915502591
39 190 "7/9" 2010 4.093023256 426.1910609 0.924380086
40 191 "7/10" 2010 4.950904393 431.1419653 0.935118269
41 192 "7/11" 2010 2.142857143 433.2848225 0.939765984
42 193 "7/12" 2010 4.444444444 437.7292669 0.949405688
43 194 "7/13" 2010 2.553191489 440.2824584 0.954943391
44 195 "7/14" 2010 2.264150943 442.5466094 0.959854184
45 196 "7/15" 2010 2 444.5466094 0.964192051
46 197 "7/16" 2010 2.5 447.0466094 0.969614385
47 198 "7/17" 2010 4.040697674 451.087307 0.978378389
48 199 "7/18" 2010 0 451.087307 0.978378389
49 200 "7/19" 2010 0 451.087307 0.978378389
50 201 "7/20" 2010 0 451.087307 0.978378389
51 202 "7/21" 2010 0 451.087307 0.978378389
52 203 "7/22" 2010 0 451.087307 0.978378389
53 204 "7/23" 2010 0 451.087307 0.978378389
54 205 "7/24" 2010 1.568627451 452.6559345 0.981780638
55 206 "7/25" 2010 1.860465116 454.5163996 0.985815863
56 207 "7/26" 2010 1.777777778 456.2941774 0.989671745
57 208 "7/27" 2010 0 456.2941774 0.989671745
58 209 "7/28" 2010 0 456.2941774 0.989671745
59 210 "7/29" 2010 0 456.2941774 0.989671745
60 211 "7/30" 2010 0 456.2941774 0.989671745
61 212 "7/31" 2010 0 456.2941774 0.989671745
62 213 "8/1" 2010 0 456.2941774 0.989671745
63 214 "8/2" 2010 1.904761905 458.1989393 0.993803047
64 215 "8/3" 2010 1.904761905 460.1037012 0.997934349
65 216 "8/4" 2010 0.952380952 461.0560821 1
66 217 "8/5" 2010 0 461.0560821 1
67 218 "8/6" 2010 0 461.0560821 1
68 219 "8/7" 2010 0 461.0560821 1
69 220 "8/8" 2010 0 461.0560821 1
70 221 "8/9" 2010 0 461.0560821 1
71 222 "8/10" 2010 0 461.0560821 1
72 223 "8/11" 2010 0 461.0560821 1
73 224 "8/12" 2010 0 461.0560821 1
74 225 "8/13" 2010 0 461.0560821 1
75 226 "8/14" 2010 0 461.0560821 1
76 227 "8/15" 2010 0 461.0560821 1
77 228 "8/16" 2010 0 461.0560821 1
78 229 "8/17" 2010 0 461.0560821 1
79 230 "8/18" 2010 0 461.0560821 1
80 231 "8/19" 2010 0 461.0560821 1
81 232 "8/20" 2010 0 461.0560821 1
82 233 "8/21" 2010 0 461.0560821 1
83 234 "8/22" 2010 0 461.0560821 1
84 235 "8/23" 2010 0 461.0560821 1
85 236 "8/24" 2010 0 461.0560821 1
1 152 "6/1" 2011 3.243243243 3.243243243 0.005610248
2 153 "6/2" 2011 1.538461538 4.781704781 0.00827152
3 154 "6/3" 2011 2.974296206 7.756000987 0.013416536
4 155 "6/4" 2011 3.120851983 10.87685297 0.018815069
5 156 "6/5" 2011 8.912228057 19.78908103 0.034231677
6 157 "6/6" 2011 11.34048122 31.12956225 0.053848743
7 158 "6/7" 2011 15.84046713 46.97002938 0.081250003
8 159 "6/8" 2011 16.3136747 63.28370408 0.10946983
9 160 "6/9" 2011 4.062015504 67.34571958 0.116496412
10 161 "6/10" 2011 2.792207792 70.13792737 0.121326447
11 162 "6/11" 2011 5.345399282 75.48332666 0.130573061
12 163 "6/12" 2011 2.699696663 78.18302332 0.135243068
13 164 "6/13" 2011 9.79377519 87.97679851 0.1521846
14 165 "6/14" 2011 13.68508606 101.6618846 0.175857425
15 166 "6/15" 2011 14.6315182 116.2934028 0.201167413
16 167 "6/16" 2011 19.73369874 136.0271015 0.235303289
17 168 "6/17" 2011 29.25961608 165.2867176 0.285917349
18 169 "6/18" 2011 27.1882996 192.4750172 0.332948391
19 170 "6/19" 2011 37.00617451 229.4811917 0.396962653
20 171 "6/20" 2011 17.65832874 247.1395204 0.427508499
21 172 "6/21" 2011 15.25152482 262.3910453 0.453890991
22 173 "6/22" 2011 20.17159929 282.5626445 0.488784358
23 174 "6/23" 2011 25.5250093 308.0876538 0.532938197
24 175 "6/24" 2011 8.438538206 316.5261921 0.547535404
25 176 "6/25" 2011 18.49491594 335.021108 0.5795284
26 177 "6/26" 2011 27.87088274 362.8919907 0.627740192
27 178 "6/27" 2011 6.324484671 369.2164754 0.638680454
28 179 "6/28" 2011 6.86358754 376.0800629 0.65055327
29 180 "6/29" 2011 26.28778249 402.3678454 0.696026573
30 181 "6/30" 2011 21.10969857 423.477544 0.73254269
31 182 "7/1" 2011 14.36758893 437.8451329 0.757396126
32 183 "7/2" 2011 15.25288376 453.0980167 0.783780969
33 184 "7/3" 2011 22.95949571 476.0575124 0.823496914
34 185 "7/4" 2011 14.27195565 490.3294681 0.848184921
35 186 "7/5" 2011 14.27195565 504.6014237 0.872872929
36 187 "7/6" 2011 12.66943583 517.2708595 0.894788855
37 188 "7/7" 2011 4.219269103 521.4901286 0.902087459
38 189 "7/8" 2011 9.87012987 531.3602585 0.919161071
39 190 "7/9" 2011 7.530117737 538.8903762 0.932186869
40 191 "7/10" 2011 2.613636364 541.5040126 0.936708006
41 192 "7/11" 2011 6.761363636 548.2653762 0.948403992
42 193 "7/12" 2011 10.90909091 559.1744672 0.967274827
43 194 "7/13" 2011 9.6 568.7744672 0.983881162
44 195 "7/14" 2011 0 568.7744672 0.983881162
45 196 "7/15" 2011 7.5 576.2744672 0.996854861
46 197 "7/16" 2011 0 576.2744672 0.996854861
47 198 "7/17" 2011 0 576.2744672 0.996854861
48 199 "7/18" 2011 0 576.2744672 0.996854861
49 200 "7/19" 2011 0 576.2744672 0.996854861
50 201 "7/20" 2011 0 576.2744672 0.996854861
51 202 "7/21" 2011 0 576.2744672 0.996854861
52 203 "7/22" 2011 0 576.2744672 0.996854861
53 204 "7/23" 2011 0 576.2744672 0.996854861
54 205 "7/24" 2011 0 576.2744672 0.996854861
55 206 "7/25" 2011 0 576.2744672 0.996854861
56 207 "7/26" 2011 0 576.2744672 0.996854861
57 208 "7/27" 2011 0 576.2744672 0.996854861
58 209 "7/28" 2011 0 576.2744672 0.996854861
59 210 "7/29" 2011 0 576.2744672 0.996854861
60 211 "7/30" 2011 0 576.2744672 0.996854861
61 212 "7/31" 2011 0 576.2744672 0.996854861
62 213 "8/1" 2011 0 576.2744672 0.996854861
63 214 "8/2" 2011 0 576.2744672 0.996854861
64 215 "8/3" 2011 0 576.2744672 0.996854861
65 216 "8/4" 2011 0 576.2744672 0.996854861
66 217 "8/5" 2011 0 576.2744672 0.996854861
67 218 "8/6" 2011 0 576.2744672 0.996854861
68 219 "8/7" 2011 0 576.2744672 0.996854861
69 220 "8/8" 2011 0 576.2744672 0.996854861
70 221 "8/9" 2011 0 576.2744672 0.996854861
71 222 "8/10" 2011 0 576.2744672 0.996854861
72 223 "8/11" 2011 0 576.2744672 0.996854861
73 224 "8/12" 2011 0 576.2744672 0.996854861
74 225 "8/13" 2011 1.818181818 578.092649 1
75 226 "8/14" 2011 0 578.092649 1
76 227 "8/15" 2011 0 578.092649 1
77 228 "8/16" 2011 0 578.092649 1
78 229 "8/17" 2011 0 578.092649 1
79 230 "8/18" 2011 0 578.092649 1
80 231 "8/19" 2011 0 578.092649 1
81 232 "8/20" 2011 0 578.092649 1
82 233 "8/21" 2011 0 578.092649 1
83 234 "8/22" 2011 0 578.092649 1
84 235 "8/23" 2011 0 578.092649 1
85 236 "8/24" 2011 0 578.092649 1
1 153 "6/1" 2012 0 0 0
2 154 "6/2" 2012 0 0 0
3 155 "6/3" 2012 0 0 0
4 156 "6/4" 2012 1.304347826 1.304347826 0.003116083
5 157 "6/5" 2012 0 1.304347826 0.003116083
6 158 "6/6" 2012 0 1.304347826 0.003116083
7 159 "6/7" 2012 0 1.304347826 0.003116083
8 160 "6/8" 2012 0 1.304347826 0.003116083
9 161 "6/9" 2012 1.304347826 2.608695652 0.006232166
10 162 "6/10" 2012 1.621621622 4.230317274 0.010106215
11 163 "6/11" 2012 1.463414634 5.693731908 0.013602308
12 164 "6/12" 2012 0 5.693731908 0.013602308
13 165 "6/13" 2012 0 5.693731908 0.013602308
14 166 "6/14" 2012 1.276595745 6.970327653 0.016652092
15 167 "6/15" 2012 4.260162602 11.23049026 0.026829607
16 168 "6/16" 2012 12.63931104 23.8698013 0.057024883
17 169 "6/17" 2012 9.166666667 33.03646796 0.078924022
18 170 "6/18" 2012 1.333333333 34.3698013 0.082109351
19 171 "6/19" 2012 16.00434783 50.37414913 0.12034369
20 172 "6/20" 2012 23.73579899 74.10994812 0.177048442
21 173 "6/21" 2012 28.73974988 102.849698 0.245707618
22 174 "6/22" 2012 16.26700729 119.1167053 0.284569449
23 175 "6/23" 2012 28.82837008 147.9450754 0.353440338
24 176 "6/24" 2012 20.54176302 168.4868384 0.402514548
25 177 "6/25" 2012 23.54441729 192.0312557 0.458762089
26 178 "6/26" 2012 35.82213572 227.8533914 0.544341063
27 179 "6/27" 2012 12.44360902 240.2970004 0.574068808
28 180 "6/28" 2012 11.37068161 251.667682 0.601233332
29 181 "6/29" 2012 19.09864915 270.7663312 0.646859947
30 182 "6/30" 2012 15.65079365 286.4171248 0.684249646
31 183 "7/1" 2012 6.518756059 292.9358809 0.699822934
32 184 "7/2" 2012 5.493224273 298.4291052 0.71294623
33 185 "7/3" 2012 23.04652853 321.4756337 0.768004317
34 186 "7/4" 2012 12.85417134 334.329805 0.798712894
35 187 "7/5" 2012 13.00715842 347.3369634 0.829786956
36 188 "7/6" 2012 14.21701289 361.5539763 0.863751357
37 189 "7/7" 2012 13.37040092 374.9243773 0.895693204
38 190 "7/8" 2012 11.64215686 386.5665341 0.923506282
39 191 "7/9" 2012 8.674996001 395.2415301 0.944230821
40 192 "7/10" 2012 3.157894737 398.3994249 0.951775022
41 193 "7/11" 2012 2.790697674 401.1901225 0.95844199
42 194 "7/12" 2012 0 401.1901225 0.95844199
43 195 "7/13" 2012 0 401.1901225 0.95844199
44 196 "7/14" 2012 0 401.1901225 0.95844199
45 197 "7/15" 2012 0 401.1901225 0.95844199
46 198 "7/16" 2012 3.076923077 404.2670456 0.96579275
47 199 "7/17" 2012 3.333333333 407.6003789 0.973756073
48 200 "7/18" 2012 2 409.6003789 0.978534067
49 201 "7/19" 2012 0 409.6003789 0.978534067
50 202 "7/20" 2012 0 409.6003789 0.978534067
51 203 "7/21" 2012 0 409.6003789 0.978534067
52 204 "7/22" 2012 2.162162162 411.7625411 0.983699466
53 205 "7/23" 2012 0 411.7625411 0.983699466
54 206 "7/24" 2012 0 411.7625411 0.983699466
55 207 "7/25" 2012 1.509433962 413.2719751 0.987305499
56 208 "7/26" 2012 0 413.2719751 0.987305499
57 209 "7/27" 2012 0 413.2719751 0.987305499
58 210 "7/28" 2012 0 413.2719751 0.987305499
59 211 "7/29" 2012 1.379310345 414.6512854 0.990600668
60 212 "7/30" 2012 0 414.6512854 0.990600668
61 213 "7/31" 2012 0 414.6512854 0.990600668
62 214 "8/1" 2012 0 414.6512854 0.990600668
63 215 "8/2" 2012 2.62295082 417.2742362 0.996866889
64 216 "8/3" 2012 1.31147541 418.5857116 1
65 217 "8/4" 2012 0 418.5857116 1
66 218 "8/5" 2012 0 418.5857116 1
67 219 "8/6" 2012 0 418.5857116 1
68 220 "8/7" 2012 0 418.5857116 1
69 221 "8/8" 2012 0 418.5857116 1
70 222 "8/9" 2012 0 418.5857116 1
71 223 "8/10" 2012 0 418.5857116 1
72 224 "8/11" 2012 0 418.5857116 1
73 225 "8/12" 2012 0 418.5857116 1
74 226 "8/13" 2012 0 418.5857116 1
75 227 "8/14" 2012 0 418.5857116 1
76 228 "8/15" 2012 0 418.5857116 1
77 229 "8/16" 2012 0 418.5857116 1
78 230 "8/17" 2012 0 418.5857116 1
79 231 "8/18" 2012 0 418.5857116 1
80 232 "8/19" 2012 0 418.5857116 1
81 233 "8/20" 2012 0 418.5857116 1
82 234 "8/21" 2012 0 418.5857116 1
83 235 "8/22" 2012 0 418.5857116 1
84 236 "8/23" 2012 0 418.5857116 1
85 237 "8/24" 2012 0 418.5857116 1
1 152 "6/1" 2013 0 0 0
2 153 "6/2" 2013 0 0 0
3 154 "6/3" 2013 0 0 0
4 155 "6/4" 2013 0 0 0
5 156 "6/5" 2013 0 0 0
6 157 "6/6" 2013 0 0 0
7 158 "6/7" 2013 0 0 0
8 159 "6/8" 2013 2.448979592 2.448979592 0.009368254
9 160 "6/9" 2013 1.304347826 3.753327418 0.014357867
10 161 "6/10" 2013 2.554347826 6.307675244 0.024129193
11 162 "6/11" 2013 1.304347826 7.61202307 0.029118807
12 163 "6/12" 2013 1.304347826 8.916370896 0.03410842
13 164 "6/13" 2013 11.8780995 20.7944704 0.079546549
14 165 "6/14" 2013 9.946073475 30.74054387 0.117593963
15 166 "6/15" 2013 4.222222222 34.96276609 0.133745527
16 167 "6/16" 2013 12.73563218 47.69839827 0.182464036
17 168 "6/17" 2013 17.65554154 65.35393981 0.25000302
18 169 "6/18" 2013 4.937922976 70.29186279 0.268892404
19 170 "6/19" 2013 18.96760634 89.25946913 0.341450521
20 171 "6/20" 2013 10.44891512 99.70838425 0.381421491
21 172 "6/21" 2013 10.67812971 110.386514 0.422269291
22 173 "6/22" 2013 21.2895841 131.6760981 0.503709834
23 174 "6/23" 2013 12.9600907 144.6361888 0.553286979
24 175 "6/24" 2013 14.08179272 158.7179815 0.607155051
25 176 "6/25" 2013 18.17467716 176.8926586 0.676679921
26 177 "6/26" 2013 10.04638219 186.9390408 0.715111053
27 178 "6/27" 2013 9.886524823 196.8255657 0.752930671
28 179 "6/28" 2013 4.810454708 201.6360204 0.771332442
29 180 "6/29" 2013 4.352832042 205.9888524 0.787983636
30 181 "6/30" 2013 8.022891566 214.011744 0.818674167
31 182 "7/1" 2013 2.5 216.511744 0.828237593
32 183 "7/2" 2013 1.395348837 217.9070928 0.833575319
33 184 "7/3" 2013 4.25188537 222.1589782 0.849840355
34 185 "7/4" 2013 3.645256917 225.8042351 0.863784812
35 186 "7/5" 2013 5.225136071 231.0293712 0.883772893
36 187 "7/6" 2013 5.65 236.6793712 0.905386235
37 188 "7/7" 2013 2.501085541 239.1804567 0.914953813
38 189 "7/8" 2013 6.362745098 245.5432018 0.939293669
39 190 "7/9" 2013 2.609929078 248.1531309 0.949277614
40 191 "7/10" 2013 2.526595745 250.6797266 0.958942779
41 192 "7/11" 2013 3.461538462 254.1412651 0.972184445
42 193 "7/12" 2013 1.25 255.3912651 0.976966158
43 194 "7/13" 2013 1.25 256.6412651 0.981747871
44 195 "7/14" 2013 1.956521739 258.5977868 0.989232291
45 196 "7/15" 2013 1.333333333 259.9311202 0.994332785
46 197 "7/16" 2013 1.481481481 261.4126016 1
47 198 "7/17" 2013 0 261.4126016 1
48 199 "7/18" 2013 0 261.4126016 1
49 200 "7/19" 2013 0 261.4126016 1
50 201 "7/20" 2013 0 261.4126016 1
51 202 "7/21" 2013 0 261.4126016 1
52 203 "7/22" 2013 0 261.4126016 1
53 204 "7/23" 2013 0 261.4126016 1
54 205 "7/24" 2013 0 261.4126016 1
55 206 "7/25" 2013 0 261.4126016 1
56 207 "7/26" 2013 0 261.4126016 1
57 208 "7/27" 2013 0 261.4126016 1
58 209 "7/28" 2013 0 261.4126016 1
59 210 "7/29" 2013 0 261.4126016 1
60 211 "7/30" 2013 0 261.4126016 1
61 212 "7/31" 2013 0 261.4126016 1
62 213 "8/1" 2013 0 261.4126016 1
63 214 "8/2" 2013 0 261.4126016 1
64 215 "8/3" 2013 0 261.4126016 1
65 216 "8/4" 2013 0 261.4126016 1
66 217 "8/5" 2013 0 261.4126016 1
67 218 "8/6" 2013 0 261.4126016 1
68 219 "8/7" 2013 0 261.4126016 1
69 220 "8/8" 2013 0 261.4126016 1
70 221 "8/9" 2013 0 261.4126016 1
71 222 "8/10" 2013 0 261.4126016 1
72 223 "8/11" 2013 0 261.4126016 1
73 224 "8/12" 2013 0 261.4126016 1
74 225 "8/13" 2013 0 261.4126016 1
75 226 "8/14" 2013 0 261.4126016 1
76 227 "8/15" 2013 0 261.4126016 1
77 228 "8/16" 2013 0 261.4126016 1
78 229 "8/17" 2013 0 261.4126016 1
79 230 "8/18" 2013 0 261.4126016 1
80 231 "8/19" 2013 0 261.4126016 1
81 232 "8/20" 2013 0 261.4126016 1
82 233 "8/21" 2013 0 261.4126016 1
83 234 "8/22" 2013 0 261.4126016 1
84 235 "8/23" 2013 0 261.4126016 1
85 236 "8/24" 2013 0 261.4126016 1
1 152 "6/1" 2014 4 4 0.006154619
2 153 "6/2" 2014 10.57392027 14.57392027 0.022424232
3 154 "6/3" 2014 24.56059643 39.1345167 0.060214512
4 155 "6/4" 2014 23.40950041 62.54401711 0.096233652
5 156 "6/5" 2014 22.9119098 85.45592691 0.131487172
6 157 "6/6" 2014 6.881606765 92.33753368 0.14207559
7 158 "6/7" 2014 17.77896982 110.1165035 0.169431287
8 159 "6/8" 2014 23.05074918 133.1672527 0.204898433
9 160 "6/9" 2014 28.38196741 161.5492201 0.248568483
10 161 "6/10" 2014 33.86637659 195.4155967 0.300677146
11 162 "6/11" 2014 30.30560072 225.7211974 0.347307005
12 163 "6/12" 2014 25.95436324 251.6755606 0.38724181
13 164 "6/13" 2014 37.09887208 288.7744327 0.444324168
14 165 "6/14" 2014 24.14527994 312.9197127 0.481475419
15 166 "6/15" 2014 24.8139659 337.7336786 0.519655547
16 167 "6/16" 2014 8.04131157 345.7749901 0.532028349
17 168 "6/17" 2014 18.80312916 364.5781193 0.560959874
18 169 "6/18" 2014 20.77751544 385.3556347 0.592929298
19 170 "6/19" 2014 35.78201358 421.1376483 0.647985465
20 171 "6/20" 2014 24.05752049 445.1951688 0.685001685
21 172 "6/21" 2014 13.08537549 458.2805443 0.705135561
22 173 "6/22" 2014 22.3508351 480.6313794 0.73952578
23 174 "6/23" 2014 19.1837686 499.815148 0.769042978
24 175 "6/24" 2014 13.10111643 512.9162644 0.789201074
25 176 "6/25" 2014 10.82996021 523.7462246 0.805864644
26 177 "6/26" 2014 15.35462385 539.1008485 0.82949011
27 178 "6/27" 2014 11.34355053 550.444399 0.846943918
28 179 "6/28" 2014 17.70304764 568.1474466 0.874182798
29 180 "6/29" 2014 5.333333333 573.48078 0.882388957
30 181 "6/30" 2014 5.415584416 578.8963644 0.890721672
31 182 "7/1" 2014 9.519638633 588.416003 0.905369109
32 183 "7/2" 2014 11.91368678 600.3296898 0.923700161
33 184 "7/3" 2014 10.72274924 611.052439 0.94019877
34 185 "7/4" 2014 7.057942058 618.1103811 0.951058507
35 186 "7/5" 2014 5.462015504 623.5723966 0.959462663
36 187 "7/6" 2014 4.096555618 627.6689522 0.965765848
37 188 "7/7" 2014 1.333333333 629.0022856 0.967817388
38 189 "7/8" 2014 0 629.0022856 0.967817388
39 190 "7/9" 2014 1.428571429 630.430857 0.970015466
40 191 "7/10" 2014 0 630.430857 0.970015466
41 192 "7/11" 2014 2.761904762 633.1927618 0.974265084
42 193 "7/12" 2014 2.755417957 635.9481797 0.978504721
43 194 "7/13" 2014 1.395348837 637.3435285 0.980651681
44 195 "7/14" 2014 1.25 638.5935285 0.982575
45 196 "7/15" 2014 2.540106952 641.1336355 0.986483348
46 197 "7/16" 2014 1.70212766 642.8357632 0.989102335
47 198 "7/17" 2014 1.70212766 644.5378908 0.991721322
48 199 "7/18" 2014 0 644.5378908 0.991721322
49 200 "7/19" 2014 1.7 646.2378908 0.994337035
50 201 "7/20" 2014 1.82 648.0578908 0.997137386
51 202 "7/21" 2014 0 648.0578908 0.997137386
52 203 "7/22" 2014 0 648.0578908 0.997137386
53 204 "7/23" 2014 0 648.0578908 0.997137386
54 205 "7/24" 2014 0 648.0578908 0.997137386
55 206 "7/25" 2014 0 648.0578908 0.997137386
56 207 "7/26" 2014 0 648.0578908 0.997137386
57 208 "7/27" 2014 0 648.0578908 0.997137386
58 209 "7/28" 2014 0 648.0578908 0.997137386
59 210 "7/29" 2014 1.860465116 649.9183559 1
60 211 "7/30" 2014 0 649.9183559 1
61 212 "7/31" 2014 0 649.9183559 1
62 213 "8/1" 2014 0 649.9183559 1
63 214 "8/2" 2014 0 649.9183559 1
64 215 "8/3" 2014 0 649.9183559 1
65 216 "8/4" 2014 0 649.9183559 1
66 217 "8/5" 2014 0 649.9183559 1
67 218 "8/6" 2014 0 649.9183559 1
68 219 "8/7" 2014 0 649.9183559 1
69 220 "8/8" 2014 0 649.9183559 1
70 221 "8/9" 2014 0 649.9183559 1
71 222 "8/10" 2014 0 649.9183559 1
72 223 "8/11" 2014 0 649.9183559 1
73 224 "8/12" 2014 0 649.9183559 1
74 225 "8/13" 2014 0 649.9183559 1
75 226 "8/14" 2014 0 649.9183559 1
76 227 "8/15" 2014 0 649.9183559 1
77 228 "8/16" 2014 0 649.9183559 1
78 229 "8/17" 2014 0 649.9183559 1
79 230 "8/18" 2014 0 649.9183559 1
80 231 "8/19" 2014 0 649.9183559 1
81 232 "8/20" 2014 0 649.9183559 1
82 233 "8/21" 2014 0 649.9183559 1
83 234 "8/22" 2014 0 649.9183559 1
84 235 "8/23" 2014 0 649.9183559 1
85 236 "8/24" 2014 0 649.9183559 1
1 152 "6/1" 2015 5.148802604 5.148802604 0.008240569
2 153 "6/2" 2015 9.337743002 14.48654561 0.023185465
3 154 "6/3" 2015 0 14.48654561 0.023185465
